"osm_type","osm_id","name","address","housenumber","street","city","state","postcode","lat","lon","phone","website","county_fips","county_name"
way,452104540,Paragould Country Club,"3300 Pruetts Chapel Road","3300",Pruetts Chapel Road,Paragould,AR,"72450",36.0345558,-90.5351424,+1 870 239 8486,http://www.paragouldcc.com,"05055",Greene
way,452312880,Forrest City Country Club,"","","","",AR,"",35.0047344,-90.7753584,"","","05123",St. Francis
way,465027211,Cedars Country Club,"","","","",AR,"",35.4528373,-94.3450553,"","","05033",Crawford
way,486823283,Rolling Hills Country Club,"","","","",AR,"",34.9323964,-91.9830005,"","","05085",Lonoke
way,487300495,Degray State Park Golf Course,"2027 State Park Maintenance Road","2027",State Park Maintenance Road,Bismarck,AR,"71929",34.2548125,-93.1456792,"","","05059",Hot Spring
way,501724834,Harrison Country Club,"","","","",AR,"",36.2635868,-93.1287372,"","","05009",Boone
way,501724835,Harrison Country Club,"","","","",AR,"",36.2697898,-93.1225329,"","","05009",Boone
way,592149662,Prescott Country Club,"","","","",AR,"",33.8208506,-93.3783208,"","","05099",Nevada
way,604419704,Ben Geren Golf Course,"","","","",AR,"",35.3162213,-94.3617566,"","","05131",Sebastian
way,618046691,Searcy Country Club,"2729 West Country Club Road","2729",West Country Club Road,Searcy,AR,"72143",35.2324432,-91.7801566,+1 501-268-8577,https://searcycountryclub.com/,"05145",White
way,623233725,Harbor Oaks Golf Club,"","","","",AR,"",34.2511613,-91.989039,"","","05069",Jefferson
way,624490267,Jaycee Golf Course,"","","","",AR,"",34.2417511,-92.0411936,"","","05069",Jefferson
way,626728468,Ben Geren Golf Course,"","","","",AR,"",35.3127348,-94.3742768,"","","05131",Sebastian
way,642438117,The Links at Fort Smith Golf & Athetic Club,"","","","",AR,"",35.3221702,-94.3769281,"","","05131",Sebastian
way,680115593,Chenal Country Club,"","","","",AR,"",34.7782162,-92.4761192,"","","05119",Pulaski
way,684163803,Crowley's Ridge Country Club,"","","","",AR,"",35.2387809,-90.7286291,"","","05037",Cross
way,726595178,The Creeks,"","","","",AR,"",36.2461293,-94.2431621,"","","05007",Benton
way,860284480,Lakeside Village Golf Course,"","","","",AR,"",36.1011812,-94.1591145,"","","05143",Washington
way,889061134,Hickory Creek,"8933 Arrington Road","8933",Arrington Road,Jacksonville,AR,"72076",34.9487764,-92.1717494,"","","05119",Pulaski
way,889653505,Greystone Country Club,"","","","",AR,"",35.0205406,-92.0580915,"","","05085",Lonoke
way,889858723,Cypress Creek Golf Club,"","","","",AR,"",35.0277149,-92.0316423,"","","05085",Lonoke
way,961895654,Centennial Valley,"","","","",AR,"",35.1044165,-92.5011674,"","","05045",Faulkner
way,961896921,Centennial Valley,"","","","",AR,"",35.1058324,-92.5085162,"","","05045",Faulkner
way,961896922,Centennial Valley,"","","","",AR,"",35.1023679,-92.5078,"","","05045",Faulkner
way,961896923,Centennial Valley,"","","","",AR,"",35.1009885,-92.5170193,"","","05045",Faulkner
way,961896924,Centennial Valley,"","","","",AR,"",35.1039704,-92.5166574,"","","05045",Faulkner
way,961896925,Centennial Valley,"","","","",AR,"",35.1060919,-92.5159815,"","","05045",Faulkner
way,961896926,Centennial Valley,"","","","",AR,"",35.1029284,-92.5222084,"","","05045",Faulkner
way,1001932782,Diamante Country Club,"2000 Country Club Dr","2000",Country Club Dr,Hot Springs Village,AR,"71909",34.6425058,-92.872984,"","","05125",Saline
way,1018564696,Lost Springs Golf & Athletic Club,"3024 N 22nd St","3024",N 22nd St,Rogers,AR,"72756",36.3627691,-94.1492042,"","","05007",Benton
way,1488079104,River Valley Golf Course,"","","","",AR,"",35.4912674,-94.1514757,"","","05033",Crawford
way,1500311945,The Links at Jonesboro Golf & Athletic Club,"1424 Links Drive","1424",Links Drive,Jonesboro,AR,"72401",35.7941724,-90.6821576,+1 870-932-2578,https://www.linksatjonesboro.apartments/custompage.aspx,"05031",Craighead
relation,2800269,Golf Course at the Links,"","","","",AR,"",33.4752669,-94.0395127,"","","05091",Miller
relation,3373894,Bella Vista Country Club Golf Course,"98 Clubhouse Drive","98",Clubhouse Drive,Bella Vista,AR,"72714",36.4816663,-94.2584971,+1 479-855-8130,https://bellavistapoa.com/golf/countryclub.asp,"05007",Benton
relation,3373895,Scotsdale Golf Course,"10 Scotsdale Lane","10",Scotsdale Lane,Bella Vista,AR,"72715",36.48453,-94.3065673,+1 479-855-8140,https://bellavistapoa.com/golf/scotsdale.asp,"05007",Benton
relation,3373897,The Links at Bentonville,"","","","",AR,"",36.3496034,-94.1860022,"","","05007",Benton
relation,3373910,Balboa Golf Course,"111 Balboa Way","111",Balboa Way,Hot Springs Village,AR,"71909",34.6337478,-92.935034,+1 501-922-1504,http://hsvpoa.org/golf/courses/balboa-golf-course/,"05051",Garland
relation,3949162,Branchwood Disc Golf Course,"","","","",AR,"",36.4899228,-94.3497303,+1 479-855-8181,https://bellavistapoa.com/golf/branchwood.asp,"05007",Benton
relation,3949163,Chamberlyne Country Club,"10614 Country Club Drive","10614",Country Club Drive,Danville,AR,"72833",35.1075685,-93.3655387,+1-479-495-4110,https://chamberlynecountryclub.com/,"05149",Yell
relation,3949164,Coronado Golf Course,"199 Surtidor Lane","199",Surtidor Lane,Hot Springs Village,AR,"71909",34.6431353,-92.9467323,+1 501-922-2355,http://hsvpoa.org/golf/courses/coronado-golf-course/,"05125",Saline
relation,3949165,Cortez Golf Course,"299 Cortez Way","299",Cortez Way,Hot Springs Village,AR,"71909",34.6948485,-92.9832239,+1 501-922-1590,http://hsvpoa.org/golf/courses/cortez-golf-course/,"05051",Garland
relation,3949167,Granada Golf Course,"250 Maderas Drive","250",Maderas Drive,Hot Springs Village,AR,"71909",34.6493506,-92.8568973,+1 501-922-3095,http://hsvpoa.org/golf/courses/granada-golf-course/,"05125",Saline
relation,3949168,Highlands Golf Course,"1 Pamona Drive","1",Pamona Drive,Bella Vista,AR,"72715",36.4767449,-94.368164,+1 479-855-8150,https://bellavistapoa.com/golf/highlands.asp,"05007",Benton
relation,3949169,Isabella Golf Course,"110 Inciador Way","110",Inciador Way,Hot Springs Village,AR,"71909",34.6314889,-92.863996,+1 501-922-5505,http://hsvpoa.org/golf/courses/isabella-golf-course/,"05125",Saline
relation,3949170,Magellan Golf Course,"451 Ponce de Leon Drive","451",Ponce de Leon Drive,Hot Springs Village,AR,"71909",34.6228637,-92.8908976,+1 501-922-4497,http://hsvpoa.org/golf/courses/magellan-golf-course/,"05051",Garland
relation,3949171,Ponce de Leon Golf Course,"300 Ponce de Leon Drive","300",Ponce de Leon Drive,Hot Springs Village,AR,"71909",34.6522316,-92.8943313,+1 501-922-4250,http://hsvpoa.org/golf/courses/ponce-de-leon-golf-course/,"05125",Saline
relation,5188887,RidgePointe Country Club,"2510 Ridgepointe Drive","2510",Ridgepointe Drive,Jonesboro,AR,"72404",35.8101037,-90.772893,+1 870-931-5000,https://ridgepointecountryclub.com/,"05031",Craighead
relation,396743,Hidden Lake Park,"","","","",FL,"",26.4186775,-80.0830461,"","","12099",Palm Beach
relation,5190325,Sage Meadows Country Club,"4406 Clubhouse Drive","4406",Clubhouse Drive,Jonesboro,AR,"72401",35.8877422,-90.6391133,+1 870-932-4420,https://www.sagemeadows.com/,"05031",Craighead
relation,5415208,Holiday Island Country Club,"1 Country Club Drive","1",Country Club Drive,Holiday Island,AR,"72631",36.4632362,-93.7262935,+1 479 253 9511,https://holidayisland.us/golf/,"05015",Carroll
relation,6677178,Blessings Golf Club,"","","","",AR,"",36.1311037,-94.1928667,"","","05143",Washington
relation,8734559,Lonoke Golf Course,"","","","",AR,"",34.7881796,-91.9236615,"","","05085",Lonoke
relation,9382373,Brittany,"1 Euston Road","1",Euston Road,Bella Vista,AR,"72714",36.4564633,-94.1963321,+1 479 855 8160,https://bellavistapoa.com/thingstodo/golf/#brittany,"05007",Benton
relation,9382374,Dogwood Golf Course,"1 Euston Road","1",Euston Road,Bella Vista,AR,"72714",36.4556174,-94.1805421,+1 479 855 8160,https://bellavistapoa.com/thingstodo/golf/#dogwood,"05007",Benton
relation,9392523,Big Sugar Golf Club,"1101 Sugar Creek Road","1101",Sugar Creek Road,Pea Ridge,AR,"72751",36.4227517,-94.1037751,+1 479 451 9550,https://www.bigsugargolf.com/,"05007",Benton
relation,9510054,Pleasant Valley Country Club,"1 Pleasant Valley Drive","1",Pleasant Valley Drive,Little Rock,AR,"72212",34.7798801,-92.41173,"","","05119",Pulaski
relation,15596312,Turkey Mountain Golf Course,"3 Club Road","3",Club Road,Horseshoe Bend,AR,"72512",36.2274774,-91.7544698,"",https://www.arkansas.com/horseshoe-bend/sports-recreation/turkey-mountain-golf-course,"05065",Izard
relation,16095912,Big Creek,"","","","",AR,"",36.3183558,-92.4225613,"","","05005",Baxter
relation,21100257,Brownstone Country Club & Resort,"","","","",AR,"",35.1975068,-90.2051651,"","","05035",Crittenden
node,411676781,DeLaveaga Disc Golf,"","","","",CA,"",37.0050094,-121.9968392,"","","06087",Santa Cruz
node,1576233524,Lost Canyons Golf Course,"","","","",CA,"",34.3137581,-118.7340198,"","","06111",Ventura
node,1594712953,El Dorado Hills Golf Course,"","","","",CA,"",38.6596263,-121.0693888,"","","06017",El Dorado
node,1594713657,Sierra Golf and Country Club,"","","","",CA,"",38.7232365,-120.7671558,"","","06017",El Dorado
node,4022885165,Sherwood Country Club,"","","","",CA,"",34.1321158,-118.8847462,"","","06111",Ventura
node,4322128044,Shelter Cove Golf Course,"","","","",CA,"",40.0250205,-124.0692978,"","","06023",Humboldt
node,4630683403,Steele Canyon Driving Range,"","","","",CA,"",32.744,-116.893404,"","","06073",San Diego
node,5769176985,Brengle Terrace Park Disc Golf Course,"","","","",CA,"",33.2091848,-117.221408,"","","06073",San Diego
node,7830916648,Mayacama Golf Club,"1240 Mayacama Club Drive","1240",Mayacama Club Drive,Santa Rosa,CA,"",38.5292028,-122.7337554,"","","06097",Sonoma
node,8815209451,Sun Lakes Country Club Executive Golf Course,"","","","",CA,"",33.9221411,-116.9357695,"","","06065",Riverside
node,8815209452,Sun Lakes Country Club Championship Golf Course,"","","","",CA,"",33.9176153,-116.9384646,"","","06065",Riverside
node,9632409806,Mission Bay Golf Course,"2702 N Mission Bay Dr","2702",N Mission Bay Dr,San Diego,CA,"92109",32.798925,-117.2169082,"","","06073",San Diego
node,9778215998,Rowland Heights Golf Center,"","","","",CA,"",33.9895916,-117.8913768,"","","06037",Los Angeles
node,10587750047,Bay View Golf Club,"1500 Country Club Drive","1500",Country Club Drive,Milpitas,CA,"95035",37.4554151,-121.8815047,+1-408-262-8813,https://www.playbayview.com/,"06085",Santa Clara
node,11112182040,Napa Valley Country Club,"3385 Hagen Road","3385",Hagen Road,Napa,CA,"94558",38.3183286,-122.2410222,"",https://www.napavalleycc.com/,"06055",Napa
node,12692449348,The Fairway Lounge,"8476 North Friant Road","8476",North Friant Road,Fresno,CA,"93720",36.8578272,-119.7826204,+1-559-500-1848,https://thefairwaylounge.com/,"06019",Fresno
node,12695551802,Los Serranos Golf Club,"15656 Yorba Avenue","15656",Yorba Avenue,Chino Hills,CA,"91709",33.9696754,-117.7010046,"","","06071",San Bernardino
node,12758491429,River Course at the Alisal,Alisal Road,"",Alisal Road,"",CA,"",34.5864562,-120.1366943,+1-805-688-6042,https://www.rivercourse.com/,"06083",Santa Barbara
node,13950486645,Apple Mountain Golf Resort,"3455 Carson Road","3455",Carson Road,Camino,CA,"95709",38.7496555,-120.7096861,+1-530-647-7400,"","06017",El Dorado
way,16650363,Presidio Golf Course,"300 Finley Road","300",Finley Road,San Francisco,CA,"94129",37.7916311,-122.4665358,"",https://www.presidiogolf.com/,"06075",San Francisco
way,16753068,TPC Harding Park,"99 Harding Road","99",Harding Road,San Francisco,CA,"94132",37.7218116,-122.4916277,+1-415-664-4690,https://tpc.com/tpc-harding-park-golf,"06075",San Francisco
way,16753994,San Francisco Golf Club,"1310 Junipero Serra Boulevard","1310",Junipero Serra Boulevard,San Francisco,CA,"94132",37.7097025,-122.4777811,"","","06075",San Francisco
way,16754218,Lake Merced Golf and Country Club,"2300 Junipero Serra Blvd.","2300",Junipero Serra Blvd.,Daly City,CA,"94015",37.6989002,-122.4754996,+1-650-755-2233,https://www.lmgc.org/,"06081",San Mateo
way,22729525,Westchester Golf Course,"6900 W. Manchester Avenue","6900",W. Manchester Avenue,Los Angeles,CA,"90045",33.9568971,-118.4090693,+1-310-649-9173,https://www.westchestergc.com/,"06037",Los Angeles
way,23048327,Penmar Municipal Golf Course,"1233 Rose Avenue","1233",Rose Avenue,Venice,CA,"90291",34.0060488,-118.4612811,+1-310-396-6228,https://www.golf.lacity.org/cdp_penmar.htm,"06037",Los Angeles
way,23630832,The Golf Club at Moffett Field,"934 Macon Road","934",Macon Road,Moffett Field,CA,"94035",37.422872,-122.0413996,+1-650-386-0720,https://www.moffettgolf.com/,"06085",Santa Clara
way,23631167,Tony Lema Golf Course,"13800 Monarch Bay Drive","13800",Monarch Bay Drive,Monarch Bay Drive,CA,"94577",37.6865957,-122.1779399,+1-510-895-2162,https://www.monarchbaygc.com/,"06001",Alameda
way,23631855,Baylands Golf Links,"1875 Embarcadero Rd","1875",Embarcadero Rd,Palo Alto,CA,"94303",37.4574075,-122.1189138,+1-650-856-0881,https://www.baylandsgolflinks.com/,"06085",Santa Clara
way,23650049,El Macero Country Club,"","","","",CA,"",38.5440577,-121.6857262,+1-530-753-3363; +1-916-446-4061,https://www.elmacerocc.org/,"06113",Yolo
way,23653153,Mariners Point Golf Center,"2401 East 3rd Avenue","2401",East 3rd Avenue,Foster City,CA,"94404",37.5731586,-122.2823681,+1-650-573-7888,https://www.marinerspoint.com/,"06081",San Mateo
way,23653270,Poplar Creek Golf Course,"1700 Coyote Point Drive","1700",Coyote Point Drive,San Mateo,CA,"94401",37.5845063,-122.322606,+1-650-522-4653,https://poplarcreekgolf.com/,"06081",San Mateo
way,23655556,Green Hills Country Club,"500 Ludeman Ln","500",Ludeman Ln,Millbrae,CA,"94030",37.6036278,-122.4094697,+1-650-588-4616,https://www.greenhillscc.com/,"06081",San Mateo
way,24267244,Crystal Springs Golf Course,"6650 Golf Course Drive","6650",Golf Course Drive,Burlingame,CA,"94010",37.5560947,-122.3829982,+1-650-342-4188,https://www.playcrystalsprings.com/,"06081",San Mateo
way,24275815,Blackberry Farm Golf Course,"22100 Stevens Creek Boulevard","22100",Stevens Creek Boulevard,Cupertino,CA,"95014",37.3201249,-122.0602376,+1-408-253-9200,https://www.blackberryfarmgolfcourse.com/,"06085",Santa Clara
way,24481574,California Golf Club of San Francisco,"844 West Orange Avenue","844",West Orange Avenue,South San Francisco,CA,"94080",37.6486657,-122.4410597,"",https://www.calclub.org/,"06081",San Mateo
way,24569234,Gleneagles Golf Course,"2100 Sunnydale Avenue","2100",Sunnydale Avenue,San Francisco,CA,"94134",37.7151219,-122.4200383,+1-330-425-3334,https://gleneaglesgc.com/,"06075",San Francisco
way,24655757,Hillcrest Country Club,"10000 West Pico Boulevard","10000",West Pico Boulevard,Los Angeles,CA,"",34.0480463,-118.4048826,+1-310-553-8911,"","06037",Los Angeles
way,24684508,Alhambra Golf Course,"630 South Almansor Street","630",South Almansor Street,Alhambra,CA,"91801",34.0889069,-118.1130563,+1-626-570-5059,https://www.alhambragolf.com/,"06037",Los Angeles
way,24862051,Del Rio Golf & Country Club,"801 Stewart Road","801",Stewart Road,Modesto,CA,"95356-9673",37.7465478,-121.0094606,+1-209-545-0723,https://delriocountryclub.com/,"06099",Stanislaus
way,24869382,Manteca Park Golf Course,"305 N. Union Rd.","305",N. Union Rd.,Manteca,CA,"95336",37.8027466,-121.2435851,+1-209-825-2500,https://www.ci.manteca.ca.us/golf/,"06077",San Joaquin
way,24891345,Oakdale Golf & Country Club,"243 N. Stearns Road","243",N. Stearns Road,Oakdale,CA,"95361",37.782542,-120.8122793,+1-209-847-2984,https://www.oakdalegcc.org/,"06099",Stanislaus
way,25401721,Deep Cliff Golf Course,"10700 Clubhouse Lane","10700",Clubhouse Lane,Cupertino,CA,"95014",37.3096443,-122.0645751,+1-408-253-5357,https://www.playdeepcliff.com/,"06085",Santa Clara
way,25447898,Davis Golf Course,"24439 Fairway Dr.","24439",Fairway Dr.,Davis,CA,"95616",38.5865649,-121.772126,+1-530-756-4010,https://www.davisgolfcourse.com/,"06113",Yolo
way,25654622,Mesa Verde Country Club,"","","","",CA,"",33.6822959,-117.937204,"","","06059",Orange
way,25841862,Championship Course,"2600 Golf Course Dr","2600",Golf Course Dr,San Diego,CA,"92102",32.7299975,-117.1380433,+1-619-235-1184,https://www.sandiego.gov/park-and-recreation/golf/bpgolf,"06073",San Diego
way,26298053,Los Lagos Golf Course,"2995 Tuers Road","2995",Tuers Road,San Jose,CA,"95121",37.3017921,-121.8323179,+1-408-361-0250,https://www.playloslagos.com/,"06085",Santa Clara
way,27006478,San Juan Oaks Golf Club,"","","","",CA,"",36.8190018,-121.4634557,"","","06069",San Benito
way,27006801,Gilroy Golf Course,"2695 Hecker Pass Road","2695",Hecker Pass Road,Gilroy,CA,"95020",37.0156905,-121.6236826,+1-408-848-0490,https://www.gilroygc.com/,"06085",Santa Clara
way,27006837,Eagle Ridge Golf Club,"2951 Club Drive","2951",Club Drive,Gilroy,CA,"95020",37.0006471,-121.6069225,+1-408-846-4531,https://www.eagleridgegc.com/,"06085",Santa Clara
way,27028813,Gavilan Golf Course,"","","","",CA,"",36.9669954,-121.5651227,"","","06085",Santa Clara
way,27166963,Skylinks Golf Course,"4800 E. Wardlow Road","4800",E. Wardlow Road,Long Beach,CA,"90808",33.8170079,-118.1379166,+1-562-421-3388,https://www.skylinksgc.com/,"06037",Los Angeles
way,27207607,Heartwell Golf Course,"6700 E. Carson Street","6700",E. Carson Street,Long Beach,CA,"90808",33.8311796,-118.1034511,+1-562-421-8855,https://www.heartwellgc.com/,"06037",Los Angeles
way,27286634,CordeValle Golf Club,"","","","",CA,"",37.0673028,-121.6332383,"","","06085",Santa Clara
way,27421094,Casserly Par Three Golf Course,"","","","",CA,"",36.9777011,-121.7462667,"","","06087",Santa Cruz
way,27451805,Santa Teresa Golf Club,"260 Bernal Road","260",Bernal Road,San Jose,CA,"95119",37.2199982,-121.7753126,+1-408-225-2650,https://santateresagolf.com/,"06085",Santa Clara
way,27500315,Pajaro Valley Golf Club,"967 Salinas Road","967",Salinas Road,"",CA,"",36.8709883,-121.7555534,"","","06053",Monterey
way,27768470,Iron-Wood Nine Golf Course,"16449 Piuma Ave","16449",Piuma Ave,Cerritos,CA,"",33.8795423,-118.1062435,+1-562-916-8400,http://www.cerritos.us/RESIDENTS/recreation/facilities/iron_wood_nine_golf_course.php,"06037",Los Angeles
way,27826808,Encino Municipal Golf Course,"16821 Burbank Boulevard","16821",Burbank Boulevard,Encino,CA,"91436",34.170965,-118.488994,+1-818-995-1170,https://golf.lacity.org/cdp_encino.htm,"06037",Los Angeles
way,27830611,Monterey Pines Golf Course,"","","",Monterey,CA,"93940",36.5905457,-121.8616756,+1-831-656-2167,https://monterey.navylifesw.com/programs/93132d75-8532-43e0-9127-839b85297cd3,"06053",Monterey
